,PREC.I.1..in.,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
43418,3.7,-1.55E+00,-3.70E-01,1.80E+00,-2.83E+00,1.90E-01,-4.90E-01,0.00E+00,4.00E-02
43419,3.7,-2.22E+00,-1.74E+00,1.57E+00,-1.50E+00,-1.00E-02,4.20E-01,1.00E-02,5.00E-02
43420,3.7,-2.45E+00,-2.02E+00,1.46E+00,-1.41E+00,1.40E-01,-9.00E-02,1.00E-02,5.00E-02
43421,3.7,-2.48E+00,-2.14E+00,1.49E+00,-1.34E+00,9.00E-02,1.70E-01,1.00E-02,5.00E-02
43422,3.7,-2.22E+00,-1.65E+00,1.60E+00,-1.43E+00,-2.10E-01,9.80E-01,2.00E-02,3.00E-02
43423,3.7,-2.00E+00,-1.45E+00,1.75E+00,-1.58E+00,-3.60E-01,1.53E+00,2.00E-02,3.00E-02
43424,3.7,-2.02E+00,-1.48E+00,1.67E+00,-1.47E+00,-3.10E-01,1.37E+00,2.00E-02,3.00E-02
43425,3.7,-1.95E+00,-1.42E+00,1.67E+00,-1.22E+00,-5.20E-01,1.85E+00,2.00E-02,1.00E-02
43426,3.7,-1.82E+00,-1.31E+00,1.70E+00,-1.42E+00,-4.30E-01,1.64E+00,2.00E-02,2.00E-02
43427,3.7,-1.78E+00,-1.23E+00,1.69E+00,-1.38E+00,-4.90E-01,1.73E+00,2.00E-02,1.00E-02
43428,3.7,-1.94E+00,-1.56E+00,1.64E+00,-1.17E+00,-4.30E-01,1.52E+00,1.00E-02,1.00E-02
43429,3.7,-1.83E+00,-1.43E+00,1.65E+00,-1.23E+00,-4.50E-01,1.61E+00,1.00E-02,1.00E-02
43430,3.7,-1.94E+00,-1.61E+00,1.57E+00,-1.16E+00,-3.30E-01,1.33E+00,1.00E-02,2.00E-02
43431,3.7,-1.99E+00,-1.80E+00,1.51E+00,-1.07E+00,-2.30E-01,1.05E+00,1.00E-02,3.00E-02
43432,3.7,-1.92E+00,-1.68E+00,1.58E+00,-1.08E+00,-3.50E-01,1.28E+00,1.00E-02,2.00E-02
43433,3.7,-2.16E+00,-2.07E+00,1.47E+00,-8.50E-01,-2.20E-01,9.10E-01,1.00E-02,3.00E-02
43434,3.7,-2.38E+00,-2.39E+00,1.37E+00,-7.30E-01,-6.00E-02,5.00E-01,1.00E-02,4.00E-02
43435,3.7,-2.39E+00,-2.43E+00,1.33E+00,-6.10E-01,-8.00E-02,5.60E-01,1.00E-02,4.00E-02
43436,3.7,-2.11E+00,-2.13E+00,1.38E+00,-7.20E-01,-1.80E-01,9.40E-01,1.00E-02,4.00E-02
43437,3.7,-2.14E+00,-2.04E+00,1.47E+00,-9.30E-01,-6.00E-02,3.30E-01,4.00E-02,3.00E-02
43438,3.7,-1.16E+00,0.00E+00,1.83E+00,-2.78E+00,9.00E-02,-3.70E-01,3.00E-02,1.00E-02
43439,3.7,-1.39E+00,-5.40E-01,1.55E+00,-2.60E+00,4.70E-01,-1.68E+00,-4.00E-02,5.00E-02
43440,3.9,-1.28E+00,-4.60E-01,1.54E+00,-2.57E+00,4.50E-01,-1.56E+00,-3.00E-02,5.00E-02
43441,4,-1.58E+00,-6.60E-01,1.47E+00,-2.52E+00,5.30E-01,-1.77E+00,-3.00E-02,5.00E-02
43442,4.1,-1.80E+00,-8.10E-01,1.54E+00,-2.39E+00,3.10E-01,-1.26E+00,-4.00E-02,3.00E-02
43443,4.1,-2.29E+00,-1.83E+00,1.51E+00,-1.23E+00,-2.00E-02,1.80E-01,4.00E-02,3.00E-02
43444,4.2,-2.06E+00,-1.28E+00,1.70E+00,-1.52E+00,-3.40E-01,1.17E+00,4.00E-02,0.00E+00
43445,4.3,-2.08E+00,-1.32E+00,1.69E+00,-1.49E+00,-3.50E-01,1.42E+00,5.00E-02,1.00E-02
43446,4.3,-2.46E+00,-1.89E+00,1.49E+00,-1.21E+00,-8.00E-02,4.60E-01,4.00E-02,3.00E-02
43447,4.2,-2.14E+00,-1.41E+00,1.72E+00,-1.37E+00,-4.20E-01,1.43E+00,5.00E-02,0.00E+00
43448,4.2,-2.51E+00,-2.08E+00,1.52E+00,-9.50E-01,-1.90E-01,8.30E-01,5.00E-02,2.00E-02
43449,4.2,-2.45E+00,-1.91E+00,1.57E+00,-1.15E+00,-1.80E-01,6.90E-01,4.00E-02,2.00E-02
43450,4.2,-2.49E+00,-1.94E+00,1.52E+00,-1.05E+00,-1.60E-01,6.60E-01,5.00E-02,2.00E-02
43451,4.2,-2.74E+00,-2.32E+00,1.38E+00,-9.10E-01,4.00E-02,-7.00E-02,2.00E-02,3.00E-02
43452,4.2,-2.40E+00,-1.86E+00,1.58E+00,-1.11E+00,-2.30E-01,9.20E-01,4.00E-02,2.00E-02
43453,4.3,-2.19E+00,-1.43E+00,1.74E+00,-1.20E+00,-5.40E-01,1.61E+00,5.00E-02,-1.00E-02
43454,4.2,-2.27E+00,-1.54E+00,1.67E+00,-1.14E+00,-4.60E-01,1.46E+00,5.00E-02,0.00E+00
43455,4.3,-2.12E+00,-1.32E+00,1.76E+00,-1.26E+00,-5.90E-01,1.93E+00,5.00E-02,-1.00E-02
43456,4.3,-2.00E+00,-1.12E+00,1.86E+00,-1.14E+00,-8.80E-01,2.72E+00,6.00E-02,-3.00E-02
43457,4.3,-2.06E+00,-1.17E+00,1.84E+00,-1.15E+00,-8.30E-01,2.53E+00,5.00E-02,-3.00E-02
43458,4.2,-1.73E+00,-5.90E-01,2.04E+00,-1.46E+00,-1.11E+00,3.30E+00,6.00E-02,-5.00E-02
43459,4.2,-1.77E+00,-6.80E-01,2.06E+00,-1.28E+00,-1.23E+00,3.73E+00,6.00E-02,-5.00E-02
43460,4.3,-1.54E+00,-2.90E-01,2.17E+00,-1.69E+00,-1.23E+00,3.77E+00,6.00E-02,-5.00E-02
43461,4.2,-7.50E-01,1.59E+00,2.45E+00,-3.54E+00,-9.20E-01,2.27E+00,4.00E-02,-7.00E-02
43462,4.2,-5.00E-01,1.95E+00,2.61E+00,-3.72E+00,-1.08E+00,2.72E+00,5.00E-02,-8.00E-02
43463,4.3,-6.30E-01,1.70E+00,2.49E+00,-3.60E+00,-8.40E-01,2.05E+00,4.00E-02,-5.00E-02
43464,4.2,-4.00E-01,1.78E+00,2.52E+00,-3.57E+00,-7.40E-01,1.70E+00,4.00E-02,-4.00E-02
43465,4.3,-3.00E-01,1.83E+00,2.49E+00,-3.55E+00,-7.30E-01,1.76E+00,4.00E-02,-3.00E-02
43466,4.2,-1.40E-01,1.99E+00,2.55E+00,-3.62E+00,-8.70E-01,2.12E+00,4.00E-02,-5.00E-02
43467,4.3,-3.30E-01,1.82E+00,2.46E+00,-3.52E+00,-8.30E-01,1.86E+00,4.00E-02,-6.00E-02
43468,4.2,-1.03E+00,5.70E-01,2.24E+00,-2.31E+00,-1.12E+00,2.93E+00,5.00E-02,-7.00E-02
43469,4.2,-1.32E+00,5.00E-02,2.15E+00,-1.83E+00,-1.19E+00,3.19E+00,6.00E-02,-7.00E-02
43470,4.2,-1.80E+00,-6.40E-01,1.96E+00,-1.43E+00,-9.70E-01,2.51E+00,5.00E-02,-5.00E-02
43471,4.2,-1.41E+00,-1.50E-01,2.16E+00,-1.47E+00,-1.39E+00,3.83E+00,6.00E-02,-7.00E-02
43472,4.2,-1.13E+00,2.90E-01,2.33E+00,-1.81E+00,-1.52E+00,4.19E+00,6.00E-02,-8.00E-02
43473,4.2,-1.37E+00,-4.00E-02,2.17E+00,-1.60E+00,-1.35E+00,3.52E+00,6.00E-02,-8.00E-02
43474,4.2,-1.42E+00,-2.50E-01,2.14E+00,-1.43E+00,-1.34E+00,3.75E+00,6.00E-02,-6.00E-02
43475,4.2,-1.75E+00,-6.50E-01,1.99E+00,-1.31E+00,-1.08E+00,2.73E+00,5.00E-02,-5.00E-02
43476,4.3,-1.92E+00,-6.80E-01,1.96E+00,-1.27E+00,-1.08E+00,2.70E+00,5.00E-02,-6.00E-02
43477,4.2,-2.18E+00,-1.15E+00,1.86E+00,-1.13E+00,-8.60E-01,2.06E+00,5.00E-02,-4.00E-02
43478,4.2,-2.28E+00,-1.24E+00,1.88E+00,-1.14E+00,-8.50E-01,2.06E+00,5.00E-02,-4.00E-02
43479,4.3,-2.51E+00,-1.44E+00,1.76E+00,-1.03E+00,-7.30E-01,1.80E+00,5.00E-02,-3.00E-02
43480,4.2,-2.57E+00,-1.63E+00,1.74E+00,-7.60E-01,-8.30E-01,2.09E+00,6.00E-02,-3.00E-02
43481,4.2,-2.67E+00,-1.73E+00,1.71E+00,-7.40E-01,-7.70E-01,1.85E+00,5.00E-02,-3.00E-02
43482,4.2,-2.85E+00,-1.86E+00,1.65E+00,-7.80E-01,-6.10E-01,1.29E+00,5.00E-02,-2.00E-02
43483,4.2,-2.78E+00,-1.74E+00,1.66E+00,-8.10E-01,-6.80E-01,1.57E+00,5.00E-02,-2.00E-02
43484,4.2,-2.31E+00,-1.02E+00,1.83E+00,-1.35E+00,-7.20E-01,1.48E+00,5.00E-02,-4.00E-02
43485,4.2,-1.51E+00,5.00E-01,1.96E+00,-3.10E+00,0.00E+00,-1.19E+00,2.00E-02,-2.00E-02
43486,4.3,-9.40E-01,9.90E-01,2.11E+00,-3.17E+00,-1.90E-01,-6.40E-01,2.00E-02,-3.00E-02
43487,4.2,-5.90E-01,1.27E+00,2.20E+00,-3.18E+00,-3.00E-01,-3.10E-01,3.00E-02,-3.00E-02
43488,4.2,-6.10E-01,9.50E-01,2.06E+00,-3.00E+00,-1.20E-01,-8.00E-01,2.00E-02,-2.00E-02
43489,4.2,-4.50E-01,1.08E+00,2.05E+00,-2.96E+00,-1.50E-01,-7.40E-01,2.00E-02,-2.00E-02
43490,4.3,-4.50E-01,1.03E+00,2.04E+00,-2.92E+00,-1.40E-01,-7.70E-01,2.00E-02,-2.00E-02
43491,4.3,-7.80E-01,7.30E-01,1.96E+00,-2.83E+00,-1.50E-01,-8.20E-01,2.00E-02,-3.00E-02
43492,4.3,-1.38E+00,5.20E-01,1.94E+00,-2.87E+00,-2.60E-01,-6.90E-01,2.00E-02,-6.00E-02
43493,4.2,-2.54E+00,-1.20E+00,1.69E+00,-1.34E+00,-5.20E-01,5.40E-01,4.00E-02,-4.00E-02
43494,4.2,-2.76E+00,-1.42E+00,1.66E+00,-1.19E+00,-5.20E-01,6.00E-01,4.00E-02,-4.00E-02
43495,4.2,-2.99E+00,-1.94E+00,1.54E+00,-7.40E-01,-4.90E-01,4.90E-01,4.00E-02,-3.00E-02
43496,4.2,-2.97E+00,-1.76E+00,1.64E+00,-8.80E-01,-6.10E-01,8.60E-01,4.00E-02,-4.00E-02
43497,4.3,-2.84E+00,-1.73E+00,1.63E+00,-7.00E-01,-7.30E-01,1.21E+00,4.00E-02,-5.00E-02
43498,4.2,-2.83E+00,-1.71E+00,1.69E+00,-6.90E-01,-8.30E-01,1.50E+00,4.00E-02,-5.00E-02
43499,4.2,-2.87E+00,-1.79E+00,1.60E+00,-7.20E-01,-6.40E-01,1.00E+00,4.00E-02,-4.00E-02
43500,4.3,-3.01E+00,-2.00E+00,1.52E+00,-6.30E-01,-5.20E-01,6.20E-01,4.00E-02,-3.00E-02
43501,4.2,-2.96E+00,-1.89E+00,1.61E+00,-7.00E-01,-6.50E-01,9.60E-01,4.00E-02,-4.00E-02
43502,4.2,-3.02E+00,-1.96E+00,1.55E+00,-6.00E-01,-6.20E-01,8.80E-01,4.00E-02,-4.00E-02
43503,4.2,-3.08E+00,-2.01E+00,1.54E+00,-5.80E-01,-6.10E-01,8.60E-01,4.00E-02,-4.00E-02
43504,4.2,-3.10E+00,-1.99E+00,1.57E+00,-6.00E-01,-6.50E-01,9.70E-01,4.00E-02,-4.00E-02
43505,4.2,-3.25E+00,-2.25E+00,1.53E+00,-2.90E-01,-7.20E-01,1.13E+00,4.00E-02,-4.00E-02
43506,4.2,-3.67E+00,-2.56E+00,1.25E+00,-3.30E-01,-3.50E-01,-2.40E-01,-2.00E-02,-2.00E-02
43507,4.2,-3.43E+00,-2.40E+00,1.30E+00,-3.30E-01,-4.30E-01,6.00E-02,-1.00E-02,-3.00E-02
43508,4.2,-2.62E+00,-6.40E-01,1.56E+00,-2.18E+00,-5.00E-02,-1.56E+00,-3.00E-02,-4.00E-02
43509,4.2,-1.87E+00,4.40E-01,1.80E+00,-3.05E+00,0.00E+00,-1.74E+00,-3.00E-02,-4.00E-02
43510,4.2,-1.44E+00,9.10E-01,1.98E+00,-3.10E+00,-2.40E-01,-1.13E+00,-2.00E-02,-5.00E-02
43511,4.2,-1.22E+00,9.30E-01,1.99E+00,-3.02E+00,-2.10E-01,-1.21E+00,-2.00E-02,-4.00E-02
43512,4.2,-9.00E-01,8.00E-01,1.84E+00,-2.72E+00,-3.00E-02,-1.73E+00,-2.00E-02,-2.00E-02
43513,4.2,-8.90E-01,6.90E-01,1.85E+00,-2.62E+00,-6.00E-02,-1.74E+00,-2.00E-02,-3.00E-02
43514,4.3,-1.29E+00,5.10E-01,1.81E+00,-2.63E+00,-1.30E-01,-1.49E+00,-1.00E-02,-5.00E-02
43515,4.3,-1.40E+00,2.80E-01,1.75E+00,-2.55E+00,-4.00E-02,-1.75E+00,-1.00E-02,-4.00E-02
43516,4.2,-1.76E+00,-5.00E-02,1.61E+00,-2.45E+00,3.00E-02,-2.10E+00,-2.00E-02,-5.00E-02
43517,4.3,-3.06E+00,-1.69E+00,1.39E+00,-1.04E+00,-2.90E-01,-7.80E-01,-2.00E-02,-4.00E-02
43518,4.2,-3.19E+00,-1.80E+00,1.36E+00,-9.30E-01,-3.30E-01,-6.20E-01,-2.00E-02,-4.00E-02
43519,4.2,-3.33E+00,-2.11E+00,1.33E+00,-6.10E-01,-4.10E-01,-3.70E-01,-2.00E-02,-4.00E-02
43520,4.3,-3.25E+00,-1.96E+00,1.33E+00,-7.20E-01,-3.80E-01,-5.20E-01,-2.00E-02,-4.00E-02
43521,4.2,-3.18E+00,-1.99E+00,1.40E+00,-7.50E-01,-4.20E-01,-3.70E-01,-2.00E-02,-5.00E-02
43522,4.2,-3.21E+00,-1.84E+00,1.37E+00,-6.80E-01,-5.00E-01,-1.20E-01,-1.00E-02,-5.00E-02
43523,4.2,-3.26E+00,-2.02E+00,1.35E+00,-6.40E-01,-4.30E-01,-2.70E-01,-1.00E-02,-5.00E-02
43524,4.3,-3.24E+00,-1.95E+00,1.41E+00,-6.40E-01,-5.30E-01,-8.00E-02,-1.00E-02,-6.00E-02
43525,4.2,-3.04E+00,-1.77E+00,1.50E+00,-6.60E-01,-6.90E-01,4.80E-01,0.00E+00,-6.00E-02
43526,4.2,-3.04E+00,-1.86E+00,1.48E+00,-4.00E-01,-8.20E-01,8.50E-01,1.00E-02,-7.00E-02
43527,4.2,-3.10E+00,-1.98E+00,1.41E+00,-5.20E-01,-5.90E-01,2.80E-01,0.00E+00,-5.00E-02
43528,4.3,-3.29E+00,-2.18E+00,1.29E+00,-3.70E-01,-4.80E-01,-1.50E-01,-1.00E-02,-5.00E-02
43529,4.2,-3.10E+00,-1.99E+00,1.42E+00,-3.40E-01,-7.30E-01,5.60E-01,0.00E+00,-7.00E-02
43530,4.2,-2.82E+00,-1.64E+00,1.53E+00,-5.60E-01,-8.40E-01,9.30E-01,0.00E+00,-7.00E-02
43531,4.3,-2.78E+00,-1.66E+00,1.51E+00,-4.60E-01,-8.70E-01,9.80E-01,0.00E+00,-8.00E-02
43532,4.2,-2.49E+00,-1.17E+00,1.52E+00,-9.70E-01,-6.60E-01,2.50E-01,-1.00E-02,-7.00E-02
43533,4.3,-1.73E+00,2.80E-01,1.63E+00,-2.59E+00,-6.00E-02,-2.07E+00,-3.00E-02,-7.00E-02
43534,4.2,-1.48E+00,3.10E-01,1.69E+00,-2.58E+00,-4.00E-02,-2.11E+00,-3.00E-02,-6.00E-02
43535,4.2,-1.25E+00,4.60E-01,1.76E+00,-2.53E+00,-1.00E-01,-1.66E+00,1.00E-02,-6.00E-02
43536,4.3,-1.01E+00,7.90E-01,1.78E+00,-2.56E+00,-2.90E-01,-1.36E+00,-2.00E-02,-7.00E-02
43537,4.2,-1.04E+00,6.80E-01,1.85E+00,-2.63E+00,-2.50E-01,-1.23E+00,0.00E+00,-6.00E-02
43538,4.3,-1.28E+00,6.10E-01,1.88E+00,-2.62E+00,-3.60E-01,-9.10E-01,2.00E-02,-8.00E-02
43539,4.3,-1.50E+00,3.00E-01,1.78E+00,-2.30E+00,-4.10E-01,-8.70E-01,1.00E-02,-9.00E-02
43540,4.3,-2.29E+00,-1.14E+00,1.51E+00,-1.07E+00,-4.50E-01,-2.80E-01,3.00E-02,-7.00E-02
43541,4.2,-2.77E+00,-1.59E+00,1.47E+00,-8.50E-01,-4.90E-01,-3.10E-01,2.00E-02,-7.00E-02
43542,4.2,-2.99E+00,-1.80E+00,1.32E+00,-7.50E-01,-4.00E-01,-7.00E-01,-3.00E-02,-6.00E-02
43543,4.3,-2.61E+00,-1.14E+00,1.52E+00,-9.40E-01,-7.70E-01,6.00E-01,0.00E+00,-8.00E-02
43544,4.2,-2.91E+00,-1.75E+00,1.40E+00,-5.60E-01,-6.60E-01,2.60E-01,-1.00E-02,-7.00E-02
43545,4.2,-3.11E+00,-2.06E+00,1.28E+00,-4.10E-01,-4.60E-01,-4.40E-01,-1.00E-02,-7.00E-02
43546,4.2,-2.91E+00,-1.90E+00,1.47E+00,-4.60E-01,-6.80E-01,5.60E-01,3.00E-02,-7.00E-02
43547,4.3,-2.84E+00,-1.66E+00,1.55E+00,-4.50E-01,-9.00E-01,1.07E+00,3.00E-02,-9.00E-02
43548,4.3,-2.99E+00,-1.92E+00,1.45E+00,-2.30E-01,-8.20E-01,8.30E-01,3.00E-02,-8.00E-02
43549,4.3,-3.15E+00,-2.08E+00,1.27E+00,-3.20E-01,-5.40E-01,1.00E-02,-1.00E-02,-6.00E-02
43550,4.3,-3.13E+00,-2.08E+00,1.31E+00,-2.30E-01,-6.50E-01,3.90E-01,0.00E+00,-6.00E-02
43551,4.2,-3.14E+00,-2.20E+00,1.31E+00,-1.20E-01,-6.80E-01,3.20E-01,-1.00E-02,-7.00E-02
43552,4.2,-2.77E+00,-1.85E+00,1.37E+00,-2.90E-01,-7.20E-01,3.90E-01,-1.00E-02,-8.00E-02
43553,4.3,-2.53E+00,-1.68E+00,1.40E+00,-2.40E-01,-8.30E-01,7.60E-01,0.00E+00,-8.00E-02
43554,4.2,-2.42E+00,-1.46E+00,1.48E+00,-3.60E-01,-9.30E-01,9.20E-01,0.00E+00,-1.00E-01
43555,4.3,-2.38E+00,-1.44E+00,1.51E+00,-2.40E-01,-1.08E+00,1.49E+00,0.00E+00,-1.00E-01
43556,4.2,-2.13E+00,-1.10E+00,1.60E+00,-5.80E-01,-1.05E+00,1.39E+00,0.00E+00,-1.00E-01
43557,4.3,-1.80E+00,-5.00E-01,1.61E+00,-1.21E+00,-7.80E-01,4.00E-01,-1.00E-02,-9.00E-02
43558,4.3,-1.41E+00,2.40E-01,1.69E+00,-2.08E+00,-4.80E-01,-8.10E-01,-3.00E-02,-9.00E-02
43559,4.3,-1.53E+00,3.40E-01,1.73E+00,-2.38E+00,-3.40E-01,-1.26E+00,-2.00E-02,-9.00E-02
43560,4.3,-1.50E+00,8.10E-01,1.94E+00,-2.62E+00,-6.40E-01,-1.70E-01,2.00E-02,-1.10E-01
43561,4.3,-1.63E+00,6.00E-01,1.89E+00,-2.59E+00,-5.30E-01,-4.10E-01,2.00E-02,-1.00E-01
43562,4.3,-1.90E+00,1.80E-01,1.71E+00,-2.34E+00,-3.30E-01,-1.12E+00,2.00E-02,-9.00E-02
43563,4.3,-2.47E+00,-1.01E+00,1.49E+00,-1.17E+00,-4.60E-01,-5.10E-01,1.00E-02,-8.00E-02
43564,4.3,-2.29E+00,-7.30E-01,1.71E+00,-1.18E+00,-9.00E-01,1.01E+00,3.00E-02,-1.00E-01
43565,4.3,-2.56E+00,-1.07E+00,1.63E+00,-9.80E-01,-8.40E-01,7.20E-01,3.00E-02,-1.00E-01
43566,4.3,-2.06E+00,-2.20E-01,1.90E+00,-1.30E+00,-1.32E+00,2.32E+00,4.00E-02,-1.30E-01
43567,4.3,-2.50E+00,-1.01E+00,1.70E+00,-8.40E-01,-1.08E+00,1.64E+00,4.00E-02,-1.10E-01
43568,4.3,-2.30E+00,-7.10E-01,1.83E+00,-8.80E-01,-1.32E+00,2.22E+00,4.00E-02,-1.30E-01
43569,4.2,-2.38E+00,-7.90E-01,1.77E+00,-9.40E-01,-1.17E+00,1.87E+00,4.00E-02,-1.10E-01
43570,4.2,-2.54E+00,-1.07E+00,1.72E+00,-7.00E-01,-1.17E+00,1.72E+00,4.00E-02,-1.20E-01
43571,4.3,-2.63E+00,-1.26E+00,1.64E+00,-6.40E-01,-1.04E+00,1.58E+00,4.00E-02,-1.00E-01
43572,4.3,-2.57E+00,-1.11E+00,1.67E+00,-8.00E-01,-1.02E+00,1.46E+00,4.00E-02,-1.00E-01
43573,4.3,-2.71E+00,-1.34E+00,1.62E+00,-6.60E-01,-9.50E-01,1.16E+00,3.00E-02,-1.00E-01
43574,4.3,-2.83E+00,-1.59E+00,1.54E+00,-5.60E-01,-8.10E-01,8.70E-01,4.00E-02,-9.00E-02
43575,4.2,-2.85E+00,-1.54E+00,1.58E+00,-5.40E-01,-9.10E-01,9.20E-01,4.00E-02,-1.00E-01
43576,4.3,-2.90E+00,-1.60E+00,1.53E+00,-5.30E-01,-8.30E-01,8.80E-01,4.00E-02,-9.00E-02
43577,4.2,-3.03E+00,-1.86E+00,1.50E+00,-3.80E-01,-8.10E-01,8.10E-01,4.00E-02,-8.00E-02
43578,4.2,-3.21E+00,-2.05E+00,1.42E+00,-1.90E-01,-7.80E-01,6.30E-01,3.00E-02,-8.00E-02
43579,4.3,-3.07E+00,-1.81E+00,1.53E+00,-3.80E-01,-8.60E-01,8.40E-01,4.00E-02,-9.00E-02
43580,4.2,-2.87E+00,-1.56E+00,1.48E+00,-7.50E-01,-5.90E-01,1.30E-01,3.00E-02,-7.00E-02
43581,4.2,-2.14E+00,2.00E-01,1.66E+00,-2.60E+00,-1.80E-01,-1.68E+00,-3.00E-02,-7.00E-02
43582,4.3,-2.06E+00,1.80E-01,1.72E+00,-2.57E+00,-2.20E-01,-1.56E+00,-3.00E-02,-8.00E-02
43583,4.2,-1.98E+00,2.80E-01,1.71E+00,-2.57E+00,-2.10E-01,-1.47E+00,-2.00E-02,-7.00E-02
43584,4.3,-2.03E+00,1.40E-01,1.62E+00,-2.41E+00,-1.20E-01,-1.88E+00,-3.00E-02,-6.00E-02
43585,4.3,-1.83E+00,1.50E-01,1.70E+00,-2.40E+00,-8.00E-02,-1.91E+00,-3.00E-02,-5.00E-02
43586,4.3,-1.43E+00,2.30E-01,1.68E+00,-2.22E+00,-1.10E-01,-1.92E+00,-2.00E-02,-6.00E-02
43587,4.3,-1.71E+00,3.00E-02,1.60E+00,-2.19E+00,-1.40E-01,-1.86E+00,-2.00E-02,-7.00E-02
43588,4.3,-2.59E+00,-1.40E+00,1.32E+00,-8.80E-01,-3.70E-01,-1.03E+00,-3.00E-02,-7.00E-02
43589,4.3,-2.83E+00,-1.64E+00,1.26E+00,-7.30E-01,-3.80E-01,-8.50E-01,-3.00E-02,-7.00E-02
43590,4.3,-2.99E+00,-1.67E+00,1.32E+00,-7.20E-01,-4.60E-01,-5.70E-01,-1.00E-02,-8.00E-02
43591,4.3,-3.17E+00,-1.87E+00,1.32E+00,-5.70E-01,-5.30E-01,-1.50E-01,-1.00E-02,-6.00E-02
43592,4.2,-3.27E+00,-1.90E+00,1.27E+00,-4.90E-01,-5.40E-01,-2.50E-01,-2.00E-02,-7.00E-02
43593,4.2,-3.17E+00,-1.77E+00,1.32E+00,-6.20E-01,-5.40E-01,-3.40E-01,-2.00E-02,-7.00E-02
43594,4.2,-3.20E+00,-1.81E+00,1.32E+00,-6.50E-01,-5.10E-01,-2.80E-01,-2.00E-02,-6.00E-02
43595,4.2,-3.37E+00,-2.10E+00,1.24E+00,-3.70E-01,-5.10E-01,-2.10E-01,-2.00E-02,-6.00E-02
43596,4.3,-3.28E+00,-2.06E+00,1.30E+00,-3.40E-01,-6.10E-01,-6.00E-02,-2.00E-02,-7.00E-02
43597,4.2,-3.23E+00,-1.96E+00,1.31E+00,-4.60E-01,-5.60E-01,-9.00E-02,-1.00E-02,-7.00E-02
43598,4.3,-3.21E+00,-1.83E+00,1.33E+00,-4.70E-01,-6.40E-01,7.00E-02,-1.00E-02,-7.00E-02
43599,4.3,-3.32E+00,-2.05E+00,1.30E+00,-2.50E-01,-6.70E-01,2.60E-01,-1.00E-02,-7.00E-02
43600,4.3,-3.21E+00,-2.00E+00,1.35E+00,-3.80E-01,-6.50E-01,-1.00E-02,-2.00E-02,-8.00E-02
43601,4.3,-3.46E+00,-2.15E+00,1.27E+00,-2.80E-01,-6.20E-01,-4.00E-02,-2.00E-02,-7.00E-02
43602,4.3,-3.38E+00,-2.13E+00,1.24E+00,-2.90E-01,-5.50E-01,-3.00E-02,-1.00E-02,-6.00E-02
43603,4.3,-3.43E+00,-2.26E+00,1.27E+00,-1.30E-01,-6.40E-01,2.80E-01,0.00E+00,-6.00E-02
43604,4.2,-2.95E+00,-1.34E+00,1.42E+00,-1.00E+00,-5.30E-01,-2.70E-01,-2.00E-02,-7.00E-02
43605,4.3,-2.07E+00,3.30E-01,1.67E+00,-2.72E+00,-8.00E-02,-1.93E+00,-3.00E-02,-6.00E-02
43606,4.2,-1.61E+00,8.00E-01,1.88E+00,-2.80E+00,-3.40E-01,-1.27E+00,-2.00E-02,-7.00E-02
43607,4.3,-1.25E+00,9.60E-01,1.84E+00,-2.70E+00,-2.90E-01,-1.24E+00,-2.00E-02,-6.00E-02
43608,4.3,-9.80E-01,7.10E-01,1.69E+00,-2.40E+00,-6.00E-02,-2.01E+00,-3.00E-02,-4.00E-02
43609,4.3,-9.60E-01,4.30E-01,1.65E+00,-2.26E+00,3.00E-02,-2.32E+00,-3.00E-02,-3.00E-02
43610,4.3,-1.17E+00,3.00E-01,1.54E+00,-2.22E+00,6.00E-02,-2.56E+00,-5.00E-02,-4.00E-02
43611,4.3,-1.27E+00,4.10E-01,1.68E+00,-2.30E+00,-1.70E-01,-1.66E+00,1.00E-02,-7.00E-02
43612,4.3,-1.66E+00,2.20E-01,1.68E+00,-2.31E+00,-2.80E-01,-1.46E+00,2.00E-02,-9.00E-02
43613,4.3,-2.48E+00,-9.80E-01,1.61E+00,-1.05E+00,-7.60E-01,4.10E-01,3.00E-02,-1.00E-01
43614,4.3,-2.87E+00,-1.35E+00,1.57E+00,-7.80E-01,-8.50E-01,8.80E-01,4.00E-02,-9.00E-02
43615,4.3,-3.22E+00,-1.79E+00,1.43E+00,-6.00E-01,-6.50E-01,3.30E-01,3.00E-02,-7.00E-02
43616,4.2,-3.16E+00,-1.64E+00,1.45E+00,-7.40E-01,-6.10E-01,2.00E-01,4.00E-02,-7.00E-02
43617,4.2,-3.50E+00,-2.08E+00,1.21E+00,-5.80E-01,-3.30E-01,-7.60E-01,-1.00E-02,-5.00E-02
43618,4.3,-3.65E+00,-2.31E+00,1.12E+00,-5.00E-01,-2.10E-01,-1.21E+00,-3.00E-02,-4.00E-02
43619,4.3,-3.43E+00,-2.10E+00,1.21E+00,-4.80E-01,-3.90E-01,-7.80E-01,-2.00E-02,-6.00E-02
43620,4.3,-3.50E+00,-2.27E+00,1.17E+00,-4.50E-01,-3.00E-01,-9.30E-01,-2.00E-02,-5.00E-02
43621,4.3,-3.33E+00,-1.97E+00,1.24E+00,-4.60E-01,-5.10E-01,-3.00E-01,-1.00E-02,-6.00E-02
