,SMS.I.1..8..pct....silt.,V1,V2,V3,V4,V5,V6,V7,V8
102,0,-2.50E+00,-1.36E+00,-1.42E+00,-3.14E+00,-3.88E-01,-9.02E-01,1.14E+00,1.89E-01
103,0,-2.40E+00,-1.26E+00,-1.41E+00,-2.96E+00,-4.91E-01,-8.90E-01,1.07E+00,2.54E-01
104,0,-2.36E+00,-1.32E+00,-1.43E+00,-3.12E+00,-5.47E-01,-9.17E-01,1.13E+00,2.75E-01
105,0,-2.38E+00,-1.29E+00,-1.38E+00,-2.98E+00,-5.21E-01,-8.80E-01,1.13E+00,2.59E-01
106,0,-2.29E+00,-1.22E+00,-1.47E+00,-3.17E+00,-4.98E-01,-8.86E-01,1.16E+00,2.86E-01
107,0,-1.81E+00,2.36E-01,-2.07E+00,-3.10E+00,-8.78E-02,-9.90E-01,3.86E-01,2.93E-01
108,0,-1.01E+00,1.86E+00,-2.70E+00,-3.05E+00,-3.20E-02,-1.19E+00,-3.39E-01,3.76E-01
109,0,-3.60E-01,2.09E+00,-2.75E+00,-3.05E+00,-5.78E-01,-1.14E+00,1.94E-01,5.41E-01
110,0,-3.64E-01,1.95E+00,-2.70E+00,-3.04E+00,-8.49E-01,-1.29E+00,-9.92E-02,6.47E-01
111,0,-4.21E-01,1.95E+00,-2.63E+00,-2.82E+00,-8.44E-01,-1.26E+00,-1.25E-01,6.27E-01
112,0,-5.71E-01,1.84E+00,-2.67E+00,-3.07E+00,-6.67E-01,-1.28E+00,-1.39E-01,5.72E-01
113,0,-9.73E-01,1.58E+00,-2.63E+00,-3.13E+00,-4.55E-01,-1.37E+00,-5.62E-01,5.25E-01
114,0,-1.72E+00,2.21E-01,-2.11E+00,-3.29E+00,-3.27E-01,-1.17E+00,5.00E-02,4.15E-01
115,0,-2.21E+00,-6.11E-02,-1.89E+00,-2.94E+00,6.50E-02,-1.01E+00,1.22E-01,2.24E-01
116,0,-2.37E+00,-3.01E-01,-1.84E+00,-3.04E+00,1.64E-01,-9.68E-01,2.53E-01,1.82E-01
117,0,-2.48E+00,-4.37E-01,-1.78E+00,-3.04E+00,2.10E-01,-9.44E-01,3.43E-01,1.33E-01
118,0,-2.49E+00,-6.36E-01,-1.79E+00,-3.32E+00,1.71E-01,-9.66E-01,4.86E-01,1.49E-01
119,0,-2.54E+00,-6.86E-01,-1.66E+00,-3.01E+00,1.22E-01,-9.10E-01,5.31E-01,1.21E-01
120,0,-2.54E+00,-8.03E-01,-1.65E+00,-3.11E+00,6.58E-02,-9.19E-01,6.28E-01,1.30E-01
121,0,-2.58E+00,-8.68E-01,-1.57E+00,-2.98E+00,3.58E-02,-8.93E-01,6.83E-01,1.06E-01
122,0,-2.59E+00,-9.77E-01,-1.56E+00,-3.09E+00,2.32E-04,-9.01E-01,7.70E-01,1.07E-01
123,0,-2.62E+00,-1.03E+00,-1.51E+00,-2.96E+00,-1.83E-02,-8.65E-01,8.05E-01,1.16E-01
124,0,-2.59E+00,-1.10E+00,-1.51E+00,-3.06E+00,-7.96E-02,-8.83E-01,8.71E-01,1.31E-01
125,0,-2.65E+00,-1.11E+00,-1.41E+00,-2.76E+00,-9.34E-02,-8.28E-01,8.75E-01,1.11E-01
126,0,-2.65E+00,-1.26E+00,-1.39E+00,-2.92E+00,-1.64E-01,-8.45E-01,1.01E+00,1.17E-01
127,0,-2.71E+00,-1.39E+00,-1.34E+00,-2.91E+00,-1.92E-01,-8.29E-01,1.12E+00,9.70E-02
128,0,-2.69E+00,-1.32E+00,-1.38E+00,-2.92E+00,-1.45E-01,-8.23E-01,1.03E+00,1.34E-01
129,0,-2.60E+00,-1.07E+00,-1.47E+00,-2.94E+00,-6.40E-02,-8.18E-01,9.86E-01,1.21E-01
130,0,-2.00E+00,1.41E+00,-2.58E+00,-3.08E+00,9.75E-01,-1.01E+00,-2.74E-01,-4.91E-02
131,0,-1.68E+00,1.84E+00,-2.78E+00,-3.20E+00,1.05E+00,-9.57E-01,-2.98E-01,4.34E-02
132,0,-1.36E+00,1.92E+00,-2.75E+00,-3.03E+00,6.57E-01,-9.60E-01,-1.61E-01,1.62E-01
133,0,-7.13E-01,2.07E+00,-2.73E+00,-2.91E+00,-2.34E-01,-1.13E+00,-1.21E-01,4.55E-01
134,0,-5.08E-01,2.05E+00,-2.76E+00,-3.09E+00,-5.22E-01,-1.23E+00,-1.17E-01,5.49E-01
135,0,-7.26E-01,1.92E+00,-2.65E+00,-2.90E+00,-4.88E-01,-1.27E+00,-3.61E-01,5.24E-01
136,0,-1.20E+00,7.28E-01,-2.22E+00,-3.05E+00,-6.49E-01,-1.16E+00,1.36E-01,5.35E-01
137,0,-1.55E+00,3.61E-01,-2.14E+00,-3.28E+00,-4.40E-01,-1.17E+00,9.44E-02,4.65E-01
138,0,-1.87E+00,1.02E-01,-1.96E+00,-2.99E+00,-2.83E-01,-1.09E+00,1.12E-01,3.66E-01
139,0,-2.07E+00,-1.23E-01,-1.87E+00,-3.00E+00,-1.67E-01,-1.04E+00,2.25E-01,3.02E-01
140,0,-2.25E+00,-3.11E-01,-1.80E+00,-3.01E+00,-4.02E-02,-9.89E-01,3.22E-01,2.32E-01
141,0,-2.37E+00,-5.06E-01,-1.77E+00,-3.12E+00,3.64E-02,-9.68E-01,4.35E-01,1.88E-01
